0.000000000000000000e+00,7.375974276318486567e-02,2.006735323520863687e-02,4.501925146304690956e-02,2.885538061253578243e-02,1.554501300610139705e-02,9.283184501853912474e-03,3.730624244085550822e-02,4.184385535558218100e-02,1.704441601716043253e-02,6.919277197939289678e-03,5.538872650234103606e-02,5.620960592449909116e-02,3.404753724988973749e-03,1.279374806477892416e-02,2.718148793095736052e-02,1.988239672475282036e-02,9.873361436839475647e-02,1.767792743564302119e-02,1.080609549552232103e-02,4.148974019841589894e-02,2.834246373735704871e-02,4.618090366998627710e-02,5.542354036281801899e-02,2.463501379941992683e-02,2.237854175748854937e-02,9.710104061862000549e-03,1.997423276413944071e-02,7.532754899478141808e-02,2.923928281742198959e-02,1.790283340599084158e-02,2.017702205217359462e-02,1.149669961279770405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.747050819155864049e-02,0.000000000000000000e+00,2.004243262402804690e-02,4.482523335368422679e-02,2.866296403384583150e-02,1.564149114752883332e-02,9.114547023636919432e-03,3.890771797351399303e-02,4.358536207463223344e-02,1.701858144486129154e-02,6.842432462005626319e-03,5.467805377824892787e-02,5.474521901635091836e-02,3.320074113732768110e-03,1.182101330254990874e-02,2.788624014340285520e-02,1.987226941312400172e-02,1.131003929096179444e-01,1.773424850965448288e-02,1.076044640115155979e-02,4.275508866238741240e-02,2.663829349392850612e-02,4.717310103568093244e-02,5.531266338666788324e-02,2.859121682736696923e-02,2.148319335952443218e-02,9.488328557666424190e-03,1.935731318492402847e-02,7.701730781335661136e-02,2.672193041399213015e-02,1.769751892550441852e-02,2.046829866752799751e-02,1.126651775434319575e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.315958573775519690e-02,1.686851729900967420e-02,0.000000000000000000e+00,9.988757060400386967e-02,2.282865749776780140e-02,2.506242548927310743e-02,1.018385810000672735e-02,1.676584734161071927e-02,3.396468072261012855e-02,4.096845348360875910e-02,8.362019381559608611e-03,6.964637092213489533e-02,4.649513377677427783e-02,3.180324040476626389e-03,6.299058859796650284e-03,1.738900484496857385e-02,7.219055361682648331e-02,4.722738565567632940e-02,4.430452754111897928e-02,1.485232567825911683e-02,3.389879379204448900e-02,1.566401593079569388e-02,2.546643358375963798e-02,1.233038941101821800e-01,1.080665427485925922e-02,1.559806188657303187e-02,9.561872413992561492e-03,1.598913665965468953e-02,7.426853612847542085e-02,1.488069690884968529e-02,1.483027321520029654e-02,2.557923090218423151e-02,1.051609960019130735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.392228960481237468e-02,1.779136661165021602e-02,4.710551127464948640e-02,0.000000000000000000e+00,2.531845155077383502e-02,2.462466331914763343e-02,1.238695253460992546e-02,1.742168609156831416e-02,3.436326037814749212e-02,5.192894508886322646e-02,1.048711618814632610e-02,8.935977572297638949e-02,5.302501800622216876e-02,3.712307673565468352e-03,6.836763307740315911e-03,1.773142921520669615e-02,4.085072164334187933e-02,4.904970605449068127e-02,3.131433211249600584e-02,1.872324741986502311e-02,3.555265059155392204e-02,1.712762807481009106e-02,2.729141318709361191e-02,1.509700766735073696e-01,1.134800161407436246e-02,1.740286200601546748e-02,1.129054300885129480e-02,1.816421806274748710e-02,7.624522909878821142e-02,1.615935526917590404e-02,1.672047623094341171e-02,2.358907448023552303e-02,1.218492790392988051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.841228985977070437e-02,2.347342439450800927e-02,2.221310379227978485e-02,5.224030976110050073e-02,0.000000000000000000e+00,1.854718023349500103e-02,1.158725525641446374e-02,2.053602172058163061e-02,3.960011582320530077e-02,2.000450030646681865e-02,9.436911174437267666e-03,7.149177265370738887e-02,8.070009662792061722e-02,4.366857967207326413e-03,1.007024249764017741e-02,1.908621190138642607e-02,2.151825479054520970e-02,6.262466776597540308e-02,1.914993899656988741e-02,1.456792735992758561e-02,5.028766635499001131e-02,2.577870026440457971e-02,4.682933459021857564e-02,6.571526950586122073e-02,1.551430465160230990e-02,2.642732239258464497e-02,1.222791119314549542e-02,2.651189004038880664e-02,8.955481673331514014e-02,2.188191102638240015e-02,4.241902406462209202e-02,1.993188845050506211e-02,1.729287784884013524e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.444842727435224385e-02,1.865872636639526530e-02,3.552224970130941212e-02,7.400948702606620355e-02,2.701633188093577678e-02,0.000000000000000000e+00,1.029811915493241033e-02,1.817557050499291754e-02,4.119247661972963437e-02,3.281894407768999600e-02,8.961621588523378812e-03,7.086807871957291616e-02,5.064944728163491700e-02,3.329935337004009347e-03,6.885056337340068715e-03,1.853433347050461449e-02,3.296713320309316297e-02,5.330476276137621067e-02,3.281894407768999600e-02,1.698699721682819103e-02,4.317536630494909350e-02,1.709065035606007615e-02,2.949241222594447404e-02,1.116093903471752219e-01,1.230109909877912487e-02,1.690074834689167527e-02,9.871423615529634904e-03,1.726217372515561482e-02,1.023881065746335833e-01,1.597837865320123410e-02,1.711181151256773586e-02,2.788267264187214642e-02,1.148912399726910796e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504916262643807984e-02,1.896377522951512434e-02,2.517535307210175613e-02,6.493329372343265016e-02,2.943844943594224259e-02,1.796154866438441286e-02,0.000000000000000000e+00,1.788729975215381032e-02,3.212144493022347363e-02,2.308544809148747184e-02,1.397279671598934681e-02,1.274092604999834122e-01,7.699410113134338984e-02,6.915227758265580886e-03,8.048716367891284307e-03,1.740607806524075915e-02,2.420159383592510732e-02,4.997041333849825545e-02,2.035604550369103302e-02,1.686299036029192608e-02,3.475455237380992157e-02,2.072329181303741996e-02,2.974351923614127272e-02,7.455015123560153334e-02,1.180593807416641453e-02,2.298184795124518995e-02,2.486795017564490812e-02,2.628980518528501592e-02,6.960196932443191153e-02,1.913964089642709518e-02,2.086943365477647236e-02,1.915948500844097749e-02,1.875941596819272542e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.201697981679067079e-02,4.285573709810118481e-02,2.194179933059059451e-02,4.834779193143809439e-02,2.762066769648641174e-02,1.678252949311672890e-02,9.469526976427687648e-03,0.000000000000000000e+00,4.739251511938381844e-02,1.832937567407864898e-02,7.101643608168063150e-03,5.718130165881593618e-02,5.409840353770779126e-02,3.381007058188450695e-03,1.041961262355372946e-02,4.229550729366889084e-02,2.191521930953045302e-02,1.114249164550630694e-01,1.958810289020799025e-02,1.124728804727264872e-02,4.285573709810119175e-02,2.421060653503164309e-02,4.057380265328084518e-02,5.953166691006444439e-02,2.272768673611143611e-02,2.071510240884116838e-02,9.746655135060702108e-03,1.914016504621428652e-02,8.043801269751459093e-02,2.479793924749392267e-02,1.722865455375951343e-02,2.333347060471156406e-02,1.129057475522377528e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.990829675427099529e-02,2.661444583150476134e-02,2.464210634493649993e-02,5.286696543761123385e-02,2.952690138954872784e-02,2.108583631739507913e-02,9.427187247777964879e-03,2.627322087505616285e-02,0.000000000000000000e+00,2.073780911903228344e-02,7.515431948843922204e-03,5.965828003773742533e-02,5.226861349445573873e-02,3.267609288895145531e-03,8.430012551513106633e-03,2.670184982977838808e-02,2.440583908316655559e-02,8.781620972995420049e-02,2.282608738863082035e-02,1.254262832571918090e-02,6.387466999561142167e-02,2.033819923597212503e-02,4.011476137928116775e-02,6.785855386098545161e-02,1.918498486155770233e-02,1.869744636854830250e-02,9.481335810562112679e-03,1.806733516752348501e-02,1.277493399912228433e-01,1.926511994872064440e-02,1.787817825694752380e-02,2.968319105225156185e-02,1.129155307498743745e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.115021382982997467e-02,1.428889956143415511e-02,4.086942407192951932e-02,1.098495232887534562e-01,2.050915567790365795e-02,2.309916002300910209e-02,9.315883001352571330e-03,1.397172048567995456e-02,2.851422218288588231e-02,0.000000000000000000e+00,8.083022220466860516e-03,6.685525680373485824e-02,4.157636685232021095e-02,2.857779912286830676e-03,5.431964757807234562e-03,1.425258717856007183e-02,3.361421528396872638e-02,3.977426033294852864e-02,2.760877691109378529e-02,1.530525295432789284e-02,2.959060679146176612e-02,1.357991189451808640e-02,2.207201165862029274e-02,2.419511983893418705e-01,9.192124077397030926e-03,1.370682971749595178e-02,8.617418894952899935e-03,1.421655023801193796e-02,6.466417776373488413e-02,1.276735901996887274e-02,1.340631359534698308e-02,1.975899660053459517e-02,9.548816028321643543e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
